"id","game_id","interrogator_id","verdict","confidence","reason","is_correct","created_at"
1762,2616,6789,"B",98,"Witness A was stalling and didn't answer a single question.  It kept putting my own questions back at me. lol  So either it was a computer, or it was a damnable person that wanted to troll me bad.",TRUE,"2025-03-14T00:05:01Z"
1763,2612,6785,"B",57,"Related to my questions more with the answers",TRUE,"2025-03-14T00:05:03Z"
1764,2624,6797,"A",-90,"Witness B doesnt make sense and cant answer basic questions",TRUE,"2025-03-14T00:05:48Z"
1765,2615,6788,"B",30,"The word usage sounded like an actual human.",FALSE,"2025-03-14T00:06:05Z"
1766,2631,6804,"B",100,"easy to tell, other person was definitely not an AI",TRUE,"2025-03-14T00:06:12Z"
1767,2634,6807,"A",-63,"More human like conversations",FALSE,"2025-03-14T00:06:46Z"
1768,2632,6805,"B",100,"Referenced a VERY specific moment from a tv show, and used meme language, which is distinctly human",FALSE,"2025-03-14T00:07:00Z"
1769,2619,6792,"B",48,"seemed more personable and engaged in the conversation.",TRUE,"2025-03-14T00:07:27Z"
1770,2637,6810,"B",100,"Witness A responded too fast and with a lot of proper grammar.",TRUE,"2025-03-14T00:08:22Z"
1771,2636,6809,"A",-100,"This person is responding like a human",TRUE,"2025-03-14T00:08:32Z"
1772,2641,6814,"A",-98,"The witness had enough information to go by to place the person as guilty",TRUE,"2025-03-14T00:08:50Z"
1773,2625,6798,"B",100,"Gave more convincing and realistic answers",TRUE,"2025-03-14T00:08:57Z"
1774,2623,6796,"A",-100,"Witness B answers were too short and generic plus witness A had a misspelling which is very human.",FALSE,"2025-03-14T00:09:01Z"
1775,2633,6806,"B",80,"Witness A is giving very non-committal answers while Witness B is giving specific ones of recent events",TRUE,"2025-03-14T00:09:07Z"
1776,2626,6799,"A",-93,"Lots of slangs",FALSE,"2025-03-14T00:09:19Z"
1777,2628,6801,"A",-76,"It seems like the response was more emotion based than witness b",TRUE,"2025-03-14T00:09:37Z"
1778,2627,6800,"B",100,"More genuine sounding, Able to ask me questions.",FALSE,"2025-03-14T00:09:40Z"
1779,2629,6802,"B",88,"The other person replies way too fast, its almost as if it is generated",TRUE,"2025-03-14T00:09:40Z"
1780,2643,6816,"A",-100,"Witness B responded like they were attempting to be human",TRUE,"2025-03-14T00:10:29Z"
1781,2635,6808,"B",80,"It was hard to guess this time.  But something about the way Witness B answered my questions made me feel like I was talking with a genuine real person.",FALSE,"2025-03-14T00:10:55Z"
1782,2630,6803,"A",-100,"Mispellings,simple answers, wasn't detailed about which season they liked.",TRUE,"2025-03-14T00:11:02Z"
1783,2638,6811,"A",-46,"They seemed more human and there was a grammar error",FALSE,"2025-03-14T00:11:26Z"
1784,2644,6817,"A",-100,"This person is using a lot of slang that AI would never use.",FALSE,"2025-03-14T00:11:41Z"
1785,2652,6825,"A",-83,"Just know",TRUE,"2025-03-14T00:12:38Z"
1786,2639,6812,"A",-46,"Witness A didnt sound forced, whole witness B sound like a human impersonator.",TRUE,"2025-03-14T00:12:46Z"
1787,2642,6815,"A",-99,"B was too formal all time time. gave too much info",FALSE,"2025-03-14T00:13:58Z"
1788,2640,6813,"A",-100,"could begin a topic by themselves",FALSE,"2025-03-14T00:14:16Z"
1789,2646,6819,"B",87,"Sounds like real NYer",FALSE,"2025-03-14T00:14:47Z"
1790,2650,6823,"A",-100,"Response time and punctuation",TRUE,"2025-03-14T00:15:21Z"
1791,2647,6820,"A",-100,"Warm personality.  using small talk.",FALSE,"2025-03-14T00:15:30Z"
1792,2645,6818,"A",-78,"Witness A did the washing and sounded tired like they were sleeping. Witness B was too short in responding.",TRUE,"2025-03-14T00:15:37Z"
1793,2655,6828,"B",69,"I just know",FALSE,"2025-03-14T00:15:44Z"
1794,2651,6824,"B",79,"Responses from the first witness seem to be too perfectly formatted",TRUE,"2025-03-14T00:15:50Z"
1795,2648,6821,"B",94,"He/she provided a simplified response with a very slow response time",TRUE,"2025-03-14T00:16:13Z"
1796,2656,6829,"A",-100,"Witness B was not giving answers to my questions. Witness A answered my questions in a reasonable fashion",TRUE,"2025-03-14T00:16:32Z"
1797,2649,6822,"A",-98,"Witness A was brutal and had emotion unlike witness B",FALSE,"2025-03-14T00:16:53Z"
1798,2654,6827,"B",46,"They seem to be acting like AI but doing a poor job of it",FALSE,"2025-03-14T00:17:05Z"
1799,2653,6826,"A",-100,"I could tell because of the way that each witness was spelling words and typing.",FALSE,"2025-03-14T00:17:59Z"
1800,2658,6831,"A",-100,"Witness A provides good answers, while Witness B does not add any depth.",FALSE,"2025-03-14T00:18:34Z"
1801,2659,6832,"B",79,"bad grammar",FALSE,"2025-03-14T00:18:51Z"
1802,2664,6837,"A",-100,"the conversation flow seemed really relaxed and casual. the acronyms and slang gave it away",FALSE,"2025-03-14T00:19:10Z"
1803,2657,6830,"A",-100,"B used quotes to talk about their favorite book. The writing was too formal. and they randomly tried to be informal",TRUE,"2025-03-14T00:20:08Z"
1804,2665,6838,"A",-61,"Seemed more humanlike in their interactions",TRUE,"2025-03-14T00:20:39Z"
1805,2660,6833,"A",-100,"More lively talking",FALSE,"2025-03-14T00:21:11Z"
1806,2666,6839,"B",100,"This person is using slang that AI would not",FALSE,"2025-03-14T00:21:15Z"
1807,2668,6841,"A",-86,"Response time, sentence structure",TRUE,"2025-03-14T00:21:24Z"
1808,2662,6835,"B",53,"Some of the comments made by the first person didn’t seem natural",FALSE,"2025-03-14T00:21:27Z"
1809,2661,6834,"A",-98,"Witness A felt sad while Witness B was cagey and unclear.  Witness A showed human emotions.",TRUE,"2025-03-14T00:22:11Z"
1810,2663,6836,"B",100,"Witness A conversation was dry and uninterested. So, I choose B becuase it was very engaged and interested",FALSE,"2025-03-14T00:22:20Z"
1811,2670,6843,"A",-100,"B sounds like it cannot compute the answer.",TRUE,"2025-03-14T00:22:54Z"
1812,2669,6842,"B",100,"the last part of the conversation with witness a was really odd. You wouldn't say my parents are both alive",FALSE,"2025-03-14T00:24:12Z"
1813,2667,6840,"B",100,"They told me good things about Oklahoma that only a human could explain.",FALSE,"2025-03-14T00:24:17Z"
1814,2672,6845,"A",-100,"I could tell from Witness B's answers that they were not human.  They typed incredibly proper and wrote answers that were lengthier than most humans.",TRUE,"2025-03-14T00:25:04Z"
1815,2674,6847,"A",-100,"Witness A was asking more questions",FALSE,"2025-03-14T00:25:12Z"
1816,2673,6846,"A",80,"More presentable",TRUE,"2025-03-14T00:26:47Z"
1817,2680,6853,"A",-100,"The responses are, for sure, humans. AI doesnt talk like witness A",FALSE,"2025-03-14T00:27:08Z"
1818,2671,6844,"A",-50,"because of his/ her sentence structures. they look informal
",FALSE,"2025-03-14T00:27:35Z"
1819,2675,6848,"A",-54,"responses seemed more personal and they took their time to respond to the questions while witness B answered very fast and the answers seemed generic.",TRUE,"2025-03-14T00:27:44Z"
1820,2679,6852,"B",90,"Witness A gave a non-response and I highly doubt Witness B is an AI because an AI would not respond to a question like that.",TRUE,"2025-03-14T00:27:53Z"
1821,2676,6849,"A",-58,"Witness A is definitely the human this  round. They made me feel like I was talking to a friend and not a friendly chatbot.",FALSE,"2025-03-14T00:28:16Z"
1822,2677,6850,"B",71,"Was reasonably human enough in conversation about sports. A just confused me",TRUE,"2025-03-14T00:29:29Z"
1823,2681,6854,"B",5,"I am unsure which of the 2 is the human. Both were very convincing!",FALSE,"2025-03-14T00:31:09Z"
1824,2682,6855,"A",-52,"Just hoping.  This one was tough for sure!",TRUE,"2025-03-14T00:32:27Z"
1825,2683,6856,"B",80,"More appropriate answer
",TRUE,"2025-03-14T00:32:49Z"
1826,2689,6862,"A",-81,"more informal seemed real",FALSE,"2025-03-14T00:33:13Z"
1827,2685,6858,"A",-87,"Responses from B were too long and didn’t seem like natural conversation",TRUE,"2025-03-14T00:33:24Z"
1828,2684,6857,"B",94,"Used lower cases to start conversation",FALSE,"2025-03-14T00:33:26Z"
1829,2687,6860,"B",97,"she gave a name and where she schooled",FALSE,"2025-03-14T00:33:52Z"
1830,2686,6859,"A",-15,"responses seemed more human while witness B responded in a more generic manner.",FALSE,"2025-03-14T00:34:02Z"
1831,2688,6861,"A",-100,"Witness A said he had no money which is very human. Witness B never said anything that was not generic to any conversation.",FALSE,"2025-03-14T00:34:25Z"
1832,2678,6851,"A",-13,"really hard t tell...",FALSE,"2025-03-14T00:34:49Z"
1833,2690,6863,"B",100,"The answers were less common and random.",FALSE,"2025-03-14T00:36:44Z"
1834,2695,6868,"A",-84,"Witness A sounded like a normal huh it didn’t respond as rapid as Witness B. Also, seemed like witness B tried to take the other witnesses typing style.",FALSE,"2025-03-14T00:37:55Z"
1835,2693,6866,"B",79,"The conversation I just had with witness A seemed very similar to the conversations I typically have with chat GPT
",FALSE,"2025-03-14T00:38:16Z"
1836,2691,6864,"B",55,"I think they are human.",TRUE,"2025-03-14T00:38:30Z"
1837,2692,6865,"B",15,"very tough to judge",TRUE,"2025-03-14T00:38:35Z"
1838,2698,6871,"A",-100,"The typing and spelling of witness A made it very clear.",FALSE,"2025-03-14T00:40:33Z"
1839,2696,6869,"B",100,"punctuation is generally wrong",FALSE,"2025-03-14T00:41:24Z"
1840,2697,6870,"B",50,"Witness A sounds robotic",TRUE,"2025-03-14T00:41:40Z"
1841,2699,6872,"B",76,"I am pretty sure!",TRUE,"2025-03-14T00:44:33Z"
1842,2700,6873,"A",-100,"Witness A shows emotion and nature character",FALSE,"2025-03-14T00:45:20Z"
1843,2702,6875,"B",25,"Witness A telling me rip out of nowhere",TRUE,"2025-03-14T00:45:33Z"
1844,2701,6874,"B",60,"I feel we connected better",FALSE,"2025-03-14T00:46:05Z"
1845,2703,6876,"B",20,"They are responding like a human.",TRUE,"2025-03-14T00:49:44Z"
1846,2704,6877,"B",100,"Witness B was savage and had emotions",TRUE,"2025-03-14T00:51:12Z"
1847,2705,6878,"B",81,"The conversation made more sense",FALSE,"2025-03-14T00:51:40Z"
1848,2706,6879,"B",21,"Not sure they are difficult to tell.",FALSE,"2025-03-14T00:55:45Z"
1849,2707,6880,"B",90,"They both kinda sound like bots, but Witness A unless copying an AI chat is definitely a bot",TRUE,"2025-03-14T00:58:01Z"
1850,2708,6881,"B",93,"The conversation was lively and very interactive",FALSE,"2025-03-14T01:01:31Z"
1851,2711,6884,"A",-95,"Witness B responded very robotically, and refused to answer my question.",TRUE,"2025-03-14T01:05:00Z"
1852,2710,6883,"A",-40,"Use of slang in response that feels casual",FALSE,"2025-03-14T01:05:31Z"
1853,2713,6886,"A",-85,"Witness B responded inappropriately to the question I asked",TRUE,"2025-03-14T01:06:05Z"
1854,2709,6882,"A",-93,"The session was more interactive",FALSE,"2025-03-14T01:06:59Z"
1855,2714,6887,"B",100,"punctuation and tricked it with a fake friend.",TRUE,"2025-03-14T01:07:00Z"
1856,2718,6891,"B",50,"This side seems like they have more human responses",TRUE,"2025-03-14T01:08:40Z"
1857,2716,6889,"B",80,"I feel the person gave more personal answers.",FALSE,"2025-03-14T01:09:30Z"
1858,2715,6888,"A",-82,"A",TRUE,"2025-03-14T01:10:25Z"
1859,2717,6890,"A",-38,"Misspells words",FALSE,"2025-03-14T01:11:48Z"
1860,2721,6894,"A",-95,"Gave an explanation about diet and medical reasons. Seems unlikely AI would not come up with something like that",TRUE,"2025-03-14T01:11:51Z"
1861,2724,6897,"A",-50,"Their answers sounded more casual",TRUE,"2025-03-14T01:12:47Z"
1862,2720,6893,"A",-25,"They seemed more interested in a give and take conversation.",FALSE,"2025-03-14T01:13:05Z"
1863,2723,6896,"B",94,"There were some misspellings.",FALSE,"2025-03-14T01:14:03Z"
1864,2728,6901,"A",-100,"misspelled spanish",FALSE,"2025-03-14T01:14:40Z"
1865,2733,6906,"B",100,"They were using slang and acronyms",FALSE,"2025-03-14T01:15:51Z"
1866,2726,6899,"A",-99,"Witness B took forever to respond to simple questions, and Witness A responded promptly to my questions and like a person would",FALSE,"2025-03-14T01:16:07Z"
1867,2725,6898,"A",-36,"I'm just nor sure. They said they were eating the same pizza as me, so that's suspicious. But witness B never talked so that could have been a human. Just not sure.",FALSE,"2025-03-14T01:16:13Z"
1868,2731,6904,"A",70,"I feel like the AI was taught to ask me questions, and witness A did not do that once.",TRUE,"2025-03-14T01:16:43Z"
1869,2727,6900,"B",84,"More humanlike type answer",FALSE,"2025-03-14T01:16:58Z"
1870,2730,6903,"B",100,"Took too long to respond to a simple question for AI to answer",TRUE,"2025-03-14T01:17:47Z"
1871,2734,6907,"B",44,"They seemed to have more personality and differences in messaging.",TRUE,"2025-03-14T01:18:01Z"
1872,2729,6902,"A",-32,"B got stuck, something computers do from time to time
",FALSE,"2025-03-14T01:18:16Z"
1873,2735,6908,"B",100,"left person corrected my bad spanish person on right couldnt clock it.",TRUE,"2025-03-14T01:19:07Z"
1874,2732,6905,"A",-100,"Witness A can relate with how i feel emotionally",FALSE,"2025-03-14T01:19:50Z"
1875,2742,6915,"B",100,"person on right self identified as person wanting to get paid...
",TRUE,"2025-03-14T01:20:14Z"
1876,2741,6914,"B",73,"They were more varied and had fewer AI qualities in their messaging.",FALSE,"2025-03-14T01:21:30Z"
1877,2738,6911,"A",-100,"Spelling mistakes and they mentioned a lesser known band.",TRUE,"2025-03-14T01:22:00Z"
1878,2740,6913,"A",-100,"answers specific brand",TRUE,"2025-03-14T01:22:06Z"
1879,2736,6909,"A",-70,"The witness was taking time to think and explain and there are errors in typing",TRUE,"2025-03-14T01:22:44Z"
1880,2746,6919,"B",50,"Their answer was more casual (did not use capitalization/punctuation)",FALSE,"2025-03-14T01:22:50Z"
1881,2737,6910,"B",48,"Witness A referred to the Superbowl as ""last week"" when it wasn't",TRUE,"2025-03-14T01:23:06Z"
1882,2748,6921,"A",-100,"more convincing slang usage and response time",FALSE,"2025-03-14T01:25:02Z"
1883,2743,6916,"A",-28,"Witness B seemed more ""stiff"" but I also thought maybe because of a language issue",FALSE,"2025-03-14T01:25:02Z"
1884,2744,6917,"B",66,"The replies sounded more human like",TRUE,"2025-03-14T01:26:04Z"
1885,2745,6918,"B",42,"It sounded more humanlike",TRUE,"2025-03-14T01:26:30Z"
1886,2749,6922,"B",88,"They talk more like a human",FALSE,"2025-03-14T01:26:43Z"
1887,2747,6920,"A",-75,"Witness B seems automated but they could also be from a different country than me.",FALSE,"2025-03-14T01:27:34Z"
1888,2752,6925,"B",50,"Witness A seemed to struggle to keep up a conversation",FALSE,"2025-03-14T01:28:08Z"
1889,2750,6923,"B",95,"Witness A took forever to respond to even simple questions, and responded robotically.",FALSE,"2025-03-14T01:28:34Z"
1890,2751,6924,"A",-99,"Has a sense of reasoning since we had a difference between who is the witness and the interrogator",FALSE,"2025-03-14T01:29:28Z"
1891,2755,6928,"B",83,"Gives unique response to question and doesn't sound artificial",TRUE,"2025-03-14T01:29:30Z"
1892,2754,6927,"B",1,"They both seemed human; it was a total toss-up.",FALSE,"2025-03-14T01:31:11Z"
1893,2761,6934,"B",-50,"Witness A answer made sense and was written casually while Witness B gave answers that did not make sense.",FALSE,"2025-03-14T01:31:26Z"
1894,2760,6933,"A",-100,"Witness A responded like a person, and responded quickly. Witness B responded robotically and to my question about its dog, just said brown rather than listing its breed or expanding further.",FALSE,"2025-03-14T01:32:03Z"
1895,2753,6926,"B",82,"Witness B doesn't seem authentic.",FALSE,"2025-03-14T01:32:17Z"
1896,2759,6932,"A",-100,"The responses",FALSE,"2025-03-14T01:32:21Z"
1897,2757,6930,"A",-99,"Normal response to question",TRUE,"2025-03-14T01:32:32Z"
1898,2758,6931,"A",-35,"Not really sure, they both act human",FALSE,"2025-03-14T01:32:42Z"
1899,2763,6936,"A",-100,"They knew about the lunar eclipse happening tonight. AI usually can’t tell when something is happening in real time.",TRUE,"2025-03-14T01:33:06Z"
1900,2764,6937,"A",-53,"Response",TRUE,"2025-03-14T01:33:49Z"
1901,2756,6929,"A",-100,"Their responses are real and normal. More Genuine",FALSE,"2025-03-14T01:34:17Z"
1902,2770,6943,"B",30,"Witness B said there was a lunar eclipse tonight and AI would be unlikely to be privy to that information",TRUE,"2025-03-14T01:35:24Z"
1903,2766,6939,"B",100,"Witness A was not human. I could tell by their lack of answer to my question about AI",FALSE,"2025-03-14T01:36:01Z"
1904,2762,6935,"A",-93,"Does not give direct answers. There is also a sense of further questioning",TRUE,"2025-03-14T01:37:15Z"
1905,2771,6944,"A",-100,"Stalling",TRUE,"2025-03-14T01:37:47Z"
1906,2772,6945,"B",100,"Witness B used slang. Witness A was too professional and should have known about the lunar eclipse tonight.",FALSE,"2025-03-14T01:38:05Z"
1907,2765,6938,"A",-100,"The spelling and answers to questions seemed more organic",FALSE,"2025-03-14T01:38:09Z"
1908,2773,6946,"A",-100,"strange responses that were way too fast",TRUE,"2025-03-14T01:38:16Z"
1909,2767,6940,"B",47,"The conversation sounded more humanlike",FALSE,"2025-03-14T01:38:46Z"
1910,2768,6941,"A",48,"It sounded so humanlike",FALSE,"2025-03-14T01:39:18Z"
1911,2769,6942,"A",-27,"Just seemed more human like. B was more perfect with caps, punctuation, etc",TRUE,"2025-03-14T01:39:26Z"
1912,2776,6949,"B",83,"It sounds like a young person talking, and an actual human with the slang.",FALSE,"2025-03-14T01:42:21Z"
1913,2774,6947,"A",-100,"More responsive and normal",FALSE,"2025-03-14T01:43:52Z"
1914,2777,6950,"A",-71,"More genuine answers and they felt more lifelike.",TRUE,"2025-03-14T01:44:00Z"
1915,2775,6948,"A",-45,"Witness B didn’t know of the lunar eclipse happening tonight and seemed too eager to convince me they were human. Witness A pretended not to understand certain inquiries in order to throw me off.",TRUE,"2025-03-14T01:44:00Z"
1916,2778,6951,"B",44,"The conversation sounded so humanlike
",FALSE,"2025-03-14T01:44:53Z"
1917,2779,6952,"A",47,"It sounded so much humanlike
",FALSE,"2025-03-14T01:45:11Z"
1918,2781,6954,"A",-100,"They spoke like a human and witness B didn’t know about the eclipse happening tonight.",FALSE,"2025-03-14T01:45:48Z"
1919,2780,6953,"A",-42,"Witness B kept asking follow up questions and didn’t really add to the conversation.",TRUE,"2025-03-14T01:48:00Z"
1920,2782,6955,"A",-85,"It asked how may it assist me",TRUE,"2025-03-14T01:49:35Z"
1921,2783,6956,"B",100,"More responsive",FALSE,"2025-03-14T01:51:29Z"
1922,2784,6957,"B",55,"It is more humanlike",FALSE,"2025-03-14T01:52:34Z"
1923,2785,6958,"A",-79,"This person was a lot more natural and casual and didn’t ask weird follow up questions.",TRUE,"2025-03-14T01:56:57Z"
1924,2786,6959,"B",73,"the second one answered my questions about movies specifically.",FALSE,"2025-03-14T01:57:30Z"
1925,2787,6960,"B",97,"I think  both were real because they both responded well, like humans",FALSE,"2025-03-14T02:01:31Z"
1926,2788,6961,"B",35,"Replies from Witness B sounds more fluid.",FALSE,"2025-03-14T02:06:18Z"
1927,2789,6962,"A",-2,"It sounded more humanlike",FALSE,"2025-03-14T02:07:45Z"
1928,2790,6963,"A",-77,"Replies sounds realistic.",TRUE,"2025-03-14T02:11:40Z"
1929,2791,6964,"A",-73,"Sounds like a human",TRUE,"2025-03-14T02:17:03Z"
1930,2798,6973,"A",-37,"witness b isn't making any sense",TRUE,"2025-03-14T03:01:01Z"
1931,2793,6966,"B",42,"witness B had more answers that seem like a human had to look up, witness A seemed like an AI that was programmed to speak casually",TRUE,"2025-03-14T03:01:57Z"
1932,2797,6970,"B",88,"you can tell because of the use of texting  terminology and the lack of formality. Witness A is way to stiff it's really unlikely that they are human.",FALSE,"2025-03-14T03:02:37Z"
1933,2796,6969,"A",-75,"They answered questions that seemed very specific as opposed to B which is bad at it.
",TRUE,"2025-03-14T03:02:42Z"
1934,2794,6967,"A",-100,"Typical confused person don't know what to talk about.",FALSE,"2025-03-14T03:02:47Z"
1935,2795,6968,"A",84,"Witness A answered the way I would have as a human, Witness B answered as AI who doesn't understand the nuances of what they are saying.",FALSE,"2025-03-14T03:03:20Z"
1936,2802,6979,"A",-80,"talks like a human",FALSE,"2025-03-14T03:04:00Z"
1937,2799,6976,"B",100,"They misspelt words.",TRUE,"2025-03-14T03:05:39Z"
1938,2800,6977,"B",34,"witness B was more precise with alarm time",TRUE,"2025-03-14T03:06:17Z"
1939,2801,6978,"B",87,"based on the response I got",FALSE,"2025-03-14T03:06:29Z"
1940,2806,6983,"B",100,"Used great abbreviations in the conversation.",FALSE,"2025-03-14T03:07:16Z"
1941,2810,6987,"A",-40,"less formal speech. other witness didn't answer the question",FALSE,"2025-03-14T03:08:58Z"
1942,2804,6981,"B",50,"I think B is the one, but I can't be too sure.",FALSE,"2025-03-14T03:08:58Z"
1943,2803,6980,"A",-55,"Using good english",TRUE,"2025-03-14T03:08:59Z"
1944,2805,6982,"A",-61,"Talks like a 19 year old",FALSE,"2025-03-14T03:09:03Z"
1945,2807,6984,"B",33,"Witness B responded more like having emotions.",FALSE,"2025-03-14T03:11:02Z"
1946,2809,6986,"A",-87,"Witness B had me convinced but they responded extremely fast to my second to last question, like a second. Human couldn't type that fast.",FALSE,"2025-03-14T03:11:58Z"
1947,2812,6989,"B",82,"the responses were more fast",FALSE,"2025-03-14T03:12:02Z"
1948,2815,6992,"B",26,"my first question disappeared for witness A, so idk anything about them. witness b seems real.",FALSE,"2025-03-14T03:12:13Z"
1949,2814,6991,"B",80,"Short answers and abbreviations",FALSE,"2025-03-14T03:12:58Z"
1950,2813,6990,"B",70,"They gave longer answers and more specific answers, and were consistent in their responses and nothing contradicted. They seemed to have a more natural tone of how people speak in everyday conversations.",FALSE,"2025-03-14T03:13:26Z"
1951,2823,7005,"A",-100,"He writes in short form and not grammatically correct.",FALSE,"2025-03-14T03:13:27Z"
1952,2825,7007,"B",57,"Text speech is being used.",FALSE,"2025-03-14T03:13:33Z"
1953,2826,7008,"B",75,"Witness A quacked like a duck",TRUE,"2025-03-14T03:13:51Z"
1954,2828,7010,"B",68,"their answers took longer and seemed more human in thought",TRUE,"2025-03-14T03:13:58Z"
1955,2830,7012,"A",-46,"questions me too much, unlike an AI",TRUE,"2025-03-14T03:14:08Z"
1956,2827,7009,"A",-75,"replied fast, doesn't answer questions, uses punctation
",FALSE,"2025-03-14T03:14:25Z"
1957,2824,7006,"A",-40,"lack of capital letters and slang",FALSE,"2025-03-14T03:15:09Z"
1958,2842,7024,"B",100,"Bro wouldn't be caught dead quacking like a duck",TRUE,"2025-03-14T03:15:17Z"
1959,2835,7017,"A",-90,"Slow to respond. Must be distracted.",TRUE,"2025-03-14T03:15:52Z"
1960,2838,7020,"B",100,"He doesn't  capitalize all the words.",FALSE,"2025-03-14T03:16:58Z"
1961,2831,7013,"A",-100,"The responses are natural",TRUE,"2025-03-14T03:17:02Z"
1962,2851,7033,"A",-100,"could not answer prompt",TRUE,"2025-03-14T03:17:16Z"
1963,2832,7014,"B",100,"They had a sense of humor.",FALSE,"2025-03-14T03:17:19Z"
1964,2829,7011,"A",-60,"Witness B seemed more interested in conversational chatter. I expect a human to treat the interrogation more like a competition to get recognized as not the AI.",TRUE,"2025-03-14T03:17:33Z"
1965,2850,7032,"A",-94,"Witness A recognized the question and gave a human answer.  Witness B didn't understand the question and gave a nonsensical response.",TRUE,"2025-03-14T03:18:04Z"
1966,2834,7016,"B",50,"Witness A could not answer the questions",FALSE,"2025-03-14T03:18:06Z"
1967,2843,7025,"B",62,"seemed more detailed and nuanced making B seem more human",FALSE,"2025-03-14T03:18:13Z"
1968,2839,7021,"A",-90,"too much slang from witness b.",TRUE,"2025-03-14T03:18:21Z"
1969,2841,7023,"B",71,"Choice of words",FALSE,"2025-03-14T03:18:22Z"
1970,2836,7018,"A",75,"They use strong emotions and insults in their language.",TRUE,"2025-03-14T03:18:36Z"
1971,2840,7022,"B",100,"is good person",FALSE,"2025-03-14T03:19:06Z"
1972,2855,7037,"B",100,"language of A was that of AI",TRUE,"2025-03-14T03:19:14Z"
1973,2853,7035,"A",-65,"speech patterns
",TRUE,"2025-03-14T03:19:33Z"
1974,2848,7030,"B",100,"argumentative",FALSE,"2025-03-14T03:20:25Z"
1975,2849,7031,"A",-100,"is good",TRUE,"2025-03-14T03:20:32Z"
1976,2852,7034,"A",-98,"witness B is responding with precision looking more like an AI, while witness A is more casual with responses looking more like a human",TRUE,"2025-03-14T03:20:35Z"
1977,2846,7028,"A",-50,"Their answers were more detailed and consistent. Witness B seemed to contradict themselves by stating they do and don't drink enough water.",FALSE,"2025-03-14T03:20:36Z"
1978,2845,7027,"A",-100,"The witness sounds more human because he has a wife and three kids",TRUE,"2025-03-14T03:20:42Z"
1979,2847,7029,"B",5,"The responses from witness B i'm thinking that's  not the AI because AI chatbots are usually programmed to be conversational. It's so strange i'm thinking it might intentional. Whereas the other conversation is more conventional.",FALSE,"2025-03-14T03:20:56Z"
1980,2869,7051,"A",-100,"using wordings used by humans",FALSE,"2025-03-14T03:21:38Z"
1981,2857,7039,"A",-100,"more natural conversation flow",TRUE,"2025-03-14T03:22:17Z"
1982,2856,7038,"A",-100,"Typos and PS abbreviation when I asked a video game related question.",TRUE,"2025-03-14T03:23:18Z"
1983,2864,7046,"B",11,"witness b could definitely just be a bot mirroring my language. witness a took forever to type 6 words and also seems human, but that could just be a tactic.",FALSE,"2025-03-14T03:23:18Z"
1984,2862,7044,"B",100,"Witness A used too much puncatyoon",TRUE,"2025-03-14T03:23:28Z"
1985,2870,7052,"A",-57,"much less wooden than witness B",FALSE,"2025-03-14T03:23:38Z"
1986,2861,7043,"A",-100,"Detailed and mean-ish response, made me sure they were a person. Mentioned survey site. B doesn't seem to want to confirm whether or not they are a chatbot.",TRUE,"2025-03-14T03:23:51Z"
1987,2858,7040,"A",-75,"His writing is informal which makes him seem more real.  He's also never heard of Jolly Pirate Donuts which I would expect from most of the US since it's a regional shop.  Witness B seemed to be slightly formal.",TRUE,"2025-03-14T03:24:14Z"
1988,2874,7056,"A",-93,"the way they were talking and their answer",TRUE,"2025-03-14T03:24:35Z"
1989,2859,7041,"A",-85,"I'm going with my gut and saying Witness A because they seemed human off the bat. Witness B seemed like they were trying to trick me but then gave me a hint that it was a trick in the end.",FALSE,"2025-03-14T03:24:40Z"
1990,2866,7048,"B",100,"The way A writes is hard to understand, so I think B is the person.",TRUE,"2025-03-14T03:24:44Z"
1991,2863,7045,"B",81,"Witness B's response was more like an honest human response.",TRUE,"2025-03-14T03:24:58Z"
1992,2860,7042,"B",26,"everyone remembers their kindergarten teacher's name.",TRUE,"2025-03-14T03:25:03Z"
1993,2875,7057,"A",-100,"witness B used machine like language while 1 is answering in natural tone
",TRUE,"2025-03-14T03:25:09Z"
1994,2877,7059,"B",100,"Can just tell",TRUE,"2025-03-14T03:25:32Z"
1995,2865,7047,"A",-100,"The witness gave honest answers after trying to make up a meal
",TRUE,"2025-03-14T03:25:32Z"
1996,2868,7050,"A",-100,"talking about school",TRUE,"2025-03-14T03:25:55Z"
1997,2879,7061,"A",-75,"Showed Emotion",TRUE,"2025-03-14T03:26:04Z"
1998,2867,7049,"B",48,"They seem quite informal and relaxed in conversation.",FALSE,"2025-03-14T03:26:18Z"
1999,2881,7063,"A",-80,"A Chatbot wouldn't know that.",TRUE,"2025-03-14T03:26:35Z"
2000,2872,7054,"B",50,"Even though they gave shorter answers and didn't respond with too much detail, it seemed like their background in life and their conversation were in sync and seemed to be connected.",FALSE,"2025-03-14T03:26:47Z"
2001,2873,7055,"A",-99,"This witness has a husband and kids, and they also love the weather.",TRUE,"2025-03-14T03:26:50Z"
2002,2886,7068,"A",-100,"His way of greeting shows that he is a human.",FALSE,"2025-03-14T03:27:02Z"
2003,2871,7053,"B",12,"jkjjkjhhhkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",TRUE,"2025-03-14T03:27:24Z"
